source_id,text
1993,"(CNN)Jürgen Klopp was left bewildered by his side's poor performance as Liverpool's Premier League title hopes were dealt a bitter blow by a 1-0 defeat at Leicester on Tuesday night. Ademola Lookman's second-half strike proved enough to secure victory for the Foxes who -- having shipped four goals inside 25 minutes at Manchester City on Sunday -- shutout Klopp's side for the first time in 29 league games to inflict only their second defeat of the season.An uncharacteristically sloppy performance was epitomized by Mo Salah's first-half penalty miss -- only his second for Liverpool -- which ended a run of 15 consecutive successful spot-kicks stretching back to October 2017.Leicester goalkeeper Kasper Schmeichel guessed the right way, only to parry the ball back into Salah's path, but the Egyptian proceeded to head the ball onto the crossbar before slicing the rebound wide in a near-comical series of events that summarized the most frustrating of evenings at the King Power Stadium.Salah cannot convert the rebound following his saved penalty.Salah and Jordan Henderson both went close, before Sadio Mane blazed over Liverpool's best chance of the game from open play. Lookman -- with just his fourth touch after coming on as a substitute -- then ensured Liverpool paid the ultimate price for their wastefulness.Read MoreWith Leicester's only shot on target all evening, the former Everton forward drove past Alisson at the near post following a swift break, with Liverpool unable to respond in the remaining half an hour.READ: Kylian Mbappé on the 'pleasure' of playing alongside Leo Messi at PSG and what's in store for his future'We played a really bad game'Now six points adrift of leaders Manchester City -- seemingly imperious in their defense of the title with nine-straight victories -- defeat strikes a bitter blow to Liverpool's title hopes.With a trip to fellow chasers Chelsea -- level on points with the Reds -- on Sunday, Klopp admitted that it is already a ""big gap"" to the summit at the halfway stage.Klopp was left to rue a number of wasted chances.""To top that, Chelsea and us play against each other,"" Klopp told reporters.""It was not our plan to give City the chance to run away but if we play like tonight we don't have to think about catching up with City.""Though sure of the uphill battle to catch Pep Guardiola's side, Klopp was left baffled by his team's sub-par display at both ends of the pitch that led to a ""deserved"" defeat.The German lamented a lack of rhythm that contributed to wasteful finishing and poor defending, but was unable to explain why there were ""so many performances below normal level"".""We played a really bad game and so yes, well deserved,"" Klopp said.""We were just not really ourselves tonight ... we started OK -- I didn't 100% like the intensity but it's a start -- but then we lost rhythm and never found it back, and that's our fault.""Liverpool could not find a way past Schmeichel.'Heroic'For Leicester, victory avenged a heartbreaking league cup quarter-final exit at Liverpool a week ago, and lifted the Foxes to ninth.Having come under pressure following an inconsistent start to the campaign and the 6-3 thrashing at City, it also served as a much needed boost for manager Brendan Rodgers -- the former Liverpool boss -- who praised his side's ""heroic"" display.""When you play against the two teams we have played, it was going to be a huge test of our mentality and spirit and physicality,"" Rodgers told Amazon Prime.""There's probably not a team more physical in the league than Liverpool so to come through with a clean sheet and in the way we played showed our resilience.""I am lost for words really as it was such a heroic performance in the context of the two games."""
486,"She was a little nervous about it just at first, the two creatures got so close to her, one on each side, and opened their eyes and mouths so _very_ wide, but she gained courage as she went on. Her listeners were perfectly quiet till she got to the part about her repeating “_You are old, Father William_,” to the Caterpillar, and the words all coming different, and then the Mock Turtle drew a long breath, and said “That’s very curious.”  “It’s all about as curious as it can be,” said the Gryphon. “It all came different!” the Mock Turtle repeated thoughtfully. “I should like to hear her try and repeat something now. Tell her to begin.” He looked at the Gryphon as if he thought it had some kind of authority over Alice. “Stand up and repeat ‘’_Tis the voice of the sluggard_,’” said the Gryphon. “How the creatures order one about, and make one repeat lessons!” thought Alice; “I might as well be at school at once.” However, she got up, and began to repeat it, but her head was so full of the Lobster Quadrille, that she hardly knew what she was saying, and the words came very queer indeed:—  “’Tis the voice of the Lobster; I heard him declare, “You have baked me too brown, I must sugar my hair.” As a duck with its eyelids, so he with his nose Trims his belt and his buttons, and turns out his toes.”  [later editions continued as follows When the sands are all dry, he is gay as a lark, And will talk in contemptuous tones of the Shark, But, when the tide rises and sharks are around, His voice has a timid and tremulous sound.] “That’s different from what _I_ used to say when I was a child,” said the Gryphon. “Well, I never heard it before,” said the Mock Turtle; “but it sounds uncommon nonsense.”  Alice said nothing; she had sat down with her face in her hands, wondering if anything would _ever_ happen in a natural way again. “I should like to have it explained,” said the Mock Turtle. “She can’t explain it,” said the Gryphon hastily. “Go on with the next verse.”  “But about his toes?” the Mock Turtle persisted. “How _could_ he turn them out with his nose, you know?”  “It’s the first position in dancing.” Alice said; but was dreadfully puzzled by the whole thing, and longed to change the subject. “Go on with the next verse,” the Gryphon repeated impatiently: “it begins ‘_I passed by his garden_.’”  Alice did not dare to disobey, though she felt sure it would all come wrong, and she went on in a trembling voice:—  “I passed by his garden, and marked, with one eye, How the Owl and the Panther were sharing a pie—”  [later editions continued as follows The Panther took pie-crust, and gravy, and meat, While the Owl had the dish as its share of the treat. When the pie was all finished, the Owl, as a boon, Was kindly permitted to pocket the spoon: While the Panther received knife and fork with a growl, And concluded the banquet—]   “What _is_ the use of repeating all that stuff,” the Mock Turtle interrupted, “if you don’t explain it as you go on? It’s by far the most confusing thing _I_ ever heard!”  “Yes, I think you’d better leave off,” said the Gryphon: and Alice was only too glad to do so. “Shall we try another figure of the Lobster Quadrille?” the Gryphon went on. “Or would you like the Mock Turtle to sing you a song?”  “Oh, a song, please, if the Mock Turtle would be so kind,” Alice replied, so eagerly that the Gryphon said, in a rather offended tone, “Hm! No accounting for tastes! Sing her ‘_Turtle Soup_,’ will you, old fellow?”  The Mock Turtle sighed deeply, and began, in a voice sometimes choked with sobs, to sing this:—  “Beautiful Soup, so rich and green, Waiting in a hot tureen! Who for such dainties would not stoop? Soup of the evening, beautiful Soup! Soup of the evening, beautiful Soup! Beau—ootiful Soo—oop! Beau—ootiful Soo—oop! Soo—oop of the e—e—evening, Beautiful, beautiful Soup! “Beautiful Soup! Who cares for fish, Game, or any other dish? Who would not give all else for two p ennyworth only of beautiful Soup? Pennyworth only of beautiful Soup? Beau—ootiful Soo—oop! Beau—ootiful Soo—oop! Soo—oop of the e—e—evening, Beautiful, beauti—FUL SOUP!”   “Chorus again!” cried the Gryphon, and the Mock Turtle had just begun to repeat it, when a cry of “The trial’s beginning!” was heard in the distance."
4328,"Young people today are under a lot of pressure, which seems to come from many directions. The problems they are experiencing happen not only at school, but also at home, and it seems that without adult guidance, our young generation will continue to struggle.Teenage years have never been simple, and many would agree that the amount of challenges has only increased with the passage of time. Bullying has been a problem for quite a while, and children and adolescents would have experienced it at school in the past, but then it would stop at home. At present, however, things have been made worse by social media penetrating the supposedly safe space of our teenagers. The unfortunate behaviour of their peers can now reach them even in their bedrooms, causing them constant distress.Another issue troubling many young people is the pressure to succeed by their families. Whether at school or at home, they often feel as if they are not smart enough, which creates overwhelm and despair. Understandably, their parents are pursuing a worthy goal of ensuring their children get a great start in life; however, many teens feel that they are failing their families when they don’t live up to their expectations. This often leads to dishonest and unethical behaviour, such as cheating on tests or plagiarising other students’ work. When uncovered, these incidents have a profound effect on young people’s future careers, not to mention their emotional well-being.It is hard to underestimate the importance of parental support to navigating life as a young person. From helping teens build a positive body image and self-esteem, to handling classmates’ difficult behaviour, to guidance where study is concerned, parents can make a world of difference. Talking to their sons and daughters about matters that worry them, listening and making non-judgmental suggestions are great ways to help. Getting a professional involved where necessary and engaging with teachers, councilors and coaches is another opportunity for parents to provide assistance. Last but not least, parents can make their children better and happier people by simply giving them unconditional love.To sum up, being a young person in the modern world isn’t easy. By banding together and paying careful attention to their teens, families can help them overcome any obstacles to becoming successful adults."
1971,"(CNN)With Mohamed Salah yet to sign a new contract, Liverpool fans could be forgiven for casting a fearful thought about what life after the 'Egyptian King' might look like. Yet Anfield may have an heir to the throne ready in waiting -- all rise for Kaide Gordon.The young winger only turned 17 earlier this month but is already making waves in the Liverpool first-team set up. Having been selected to spend preseason with the men's squad, Gordon swiftly made his senior debut in a 3-0 Carabao Cup victory at Norwich in September.Signed from boyhood club Derby County in February, Gordon's rapid integration into the squad of one of European football's giants marks a meteoric rise that few would have foreseen.Leading sports scientist Simon Brundish is one of those few. With Gordon attending the same school as his son, Brundish had a front row seat to the winger's early developments.Technically excellent with a fierce attitude to match, Gordon's recent physical growth has Brundish convinced that he is destined for greatness with both club and country.  Read More""Unequivocally, the best 17-year-old I've seen,"" Brundish told CNN Sport. ""You definitely need to remember his name.""He just grew four inches this year, when he'd already signed and played for Liverpool by this stage -- so he wasn't signed because he was big, he's had to do all that problem solving as a little guy.Gordon in action during the Carabao Cup third round match at Carrow Road, Norwich.""And he's a fiery little guy -- he will rip your head off to win a game,"" continued Brundish, speaking metaphorically. ""But if he could rip your head off and then back heel it through your legs? That's who he is.""Now, he's grown into the physical qualities -- he now can top nine-and-a-half meters per second in sprint terms and can now do more than 40 sprints a game -- all he will have to work on are the tactical elements and experience of playing in men's football and he will fly.""Salah StyleLike many young players, Gordon played several positions at youth level before settling on a more established role. Originally a central midfielder -- graceful on the ball but a combative tackler nonetheless -- Gordon eventually transitioned to the right wing, reflecting the rise of the inside forward.It is fair to say that Liverpool already boast the best player in the world in this position -- arguably the best in the world in any position currently -- in Salah. The Egyptian has waged a one man war on the record books since his arrival from Roma in 2017, picking up two more accolades in the historic 5-0 rout of Manchester United by becoming the Premier League's first opposition player to score a hat-trick at Old Trafford as well as the league's all time leading African goalscorer.Following up his incredible solo effort against Manchester City with an individual effort of equal brilliance against Watford two weeks later, Salah seems determined to host his very own goal of the season competition. The goal at Watford in particular was a jaw-dropping display of dribbling and close control -- receiving the ball just inside the box, Salah warps through three yellow shirts in a telephone box-sized space before feinting inside and curling the ball into the far corner.Salah scores Liverpool's fourth goal at Watford.It was a display of individual brilliance and touch that Brundish believes solidifies the ""unprecedented"" Salah's reputation as the greatest Premier League player of all time alongside Thierry Henry and puts him on track for the Ballon d'Or.READ: Mo Salah might be the best Premier League player ever but is the 'unprecedented' Liverpool forward still underrated?Premier League full-backs look away now but Brundish believes Gordon, swiftly becoming a student of Salah's game, may have already surpassed the teacher in some areas.""His first touch -- it's absolutely phenomenal. It might be better than Salah's already,"" Brundish said.""He [Gordon] is purely left-footed, he can kick it with his right but I think he's modeling his game more and more on Salah. It was David Silva, and as a younger player, he used to play center midfield.""He was much more like a very, very technical Roy Keane. He would snap you in half and then run off with the ball laughing at you and slam it into the corner.""As he's aging out -- because he was never big enough to play center midfield in Premier League football -- and Salah and the inverted forward emerged, he gradually moved over to the right-hand side.""Deployed alongside Roberto Firmino and Sadio Mane, Salah has fronted an attacking trident that has become synonymous with not just goals, but a ferocious work ethic necessary for manager Jürgen Klopp's high-pressing brand of football.Klopp embraces Gordon after the English League Cup third round football match against Norwich City.Perhaps unavoidable given their quality, questions have been raised over the dependence of Liverpool on this trio. All three played a minimum of 35 league games last season -- a testament to their brilliance and durability -- but also an indication of a lack of depth.The looming Africa Cup of Nations in January may see Liverpool forced to begin their new year title pursuit without Mane and Salah. Absence could spell opportunity for Gordon, and Brundish believes he is an excellent fit for Klopp's tactical style.""He has sublime vision, and the bravery to lose the ball and go and win it back again, which is a very Liverpool quality -- winning the ball back in two-and-a-half seconds of losing it.""He just needs to learn the appropriate times to be taking the risk, where the traps are set to lose the ball to win it back.""He can beat a man, he is quick enough to get beyond the final line. You will see it as an England fan as a little bit [Phil] Foden-esque, but he's a little bit bigger,"" adds Brundish, referring to the Manchester City player.""He's grown and he's probably got another 10 kilos of muscle to add which will transform his game because his brilliant first touch will have a lumbering left-back just bounce off him.""The story of KaideWhen the Football Association (FA) canceled academy football due to the pandemic, Gordon was one of a select few promoted from Derby's Under-18's side to train with the first team under the new management of former Manchester United striker Wayne Rooney.There is often a romantic notion that the 'cream always rises to the top' -- that the best young players travel on a linear, almost pre-ordained path to greatness -- but Gordon's opportunistic break is reflective of several other English talents. Marcus Rashford got his chance at Manchester United in 2016 following an unprecedented injury crisis, while Tottenham Hotspur's Harry Kane -- on course to become the Premier League's all-time leading scorer -- had spent several seasons out on loan before finally getting his chance under new manager Tim Sherwood in 2014.In reality, breakthroughs can often spawn from coincidence and chance, though they must always be seized upon when they arrive. Like Rashford and Kane, Gordon did so emphatically.""He might have benefited more from Covid than anybody else on Earth not called Jeff [Bezos],"" quips Brundish.""There's a famous moment where he stuck the ball through Rooney's legs in training -- Rooney plays all the time in training -- and it kind of struck a chord in Rooney's head, a little bit like a famous moment where Steven Gerrard did the same thing to Paul Ince.Gordon during a Sky Bet Championship match for Derby County against Birmingham.""And so he was first team training and he got to play in one of the cups when lockdown first subsided and that got him some repute, agents were about and there was lots of talk of him going to Man United.""Liverpool were not letting that happen. Also there may or may not have been conversations with people that know stuff about Liverpool that might have said it's a really good pathway to be involved in and it's really good from a family setting,"" Brundish added.'Wow, we have a new player here!'Ahead of the Norwich game, Gordon received a glowing appraisal from Liverpool's assistant manager Pep Ljinders.Explaining how the club's best young talents typically begin the season a week earlier than the senior squad by training with the Under-23's, Ljinders recalled how Gordon immediately caught his eye.""I went to the U23's training ground and I see one player -- and he has fire in each moment he touched the ball,"" Ljinders told the Liverpool website.""He passes players like they are not standing there, so I call Jürgen [Klopp] immediately like 'Wow, we have a new player here!'""One passage of play in Gordon's unofficial senior debut -- a preseason fixture with Austrian side Wacker Innsbruck -- provided a tantalizing taste of things to come.Running on to a pass to stand up the defender on the byline, Gordon knocked the ball through the legs of the opposition player and darted round to collect the ball on the opposite side.It was one of several moments during preseason that helped Gordon earn the respect of his older colleagues -- no easy feat in a squad formed of some of the most experienced and decorated players in the game.""You know you have a good player around you when the senior players start taking care of this young player,"" Ljinders said.""So when you see James Milner speaking with Kaide, when you see Trent [Alexander-Arnold] becoming a proper mentor, when you see that they invite him to sit in the table -- all our boys invited him in our group and that made it good for him, how to adapt to our team and to our style.Trent Alexander-Arnold and Gordon during a training session ahead of their UEFA Champions League group stage match against AC Milan.""What you see a lot with these wingers is that they can outplay, they can combine but he has a goal in him and this natural ability to be in the box, between the goalposts to score -- even when the cross comes from the other side -- and not many talents have this.""They may have the dribbling skills, but they don't have this desire to shoot, to come in the box, to score. So he's a typical Liverpool Football Club winger in my opinion because he has goals, he has speed -- we really like him and we're really happy he's with us."" His debut at Norwich a few weeks later was no surprise. Gordon looked comfortable playing in a rotated Liverpool side against Premier League opposition and earned the plaudits of his manager after the game.""Yes, he's good -- that's what it says about him,"" Klopp told the Liverpool website.""A lot of things to improve, a lot of things to settle, a lot of things to learn but there's a lot of things already there. We are really happy to have him around and we will treat him carefully ... but I am really happy that he is here, he is a big talent.""The first thing Kaide said to me after the game, when I wanted to say, 'Congratulations,' he said to me, 'Thank you!' I said, 'Nothing to thank me for, you deserved it.' All fine, these boys are good and thank God they are ours."""
870,"“No, no! A stranger is a stranger, be he rich or poor: it will not suit me to permit any one the range of the place while I am off guard!” said the unmannerly wretch. With this insult my patience was at an end. I uttered an expression of disgust, and pushed past him into the yard, running against Earnshaw in my haste. It was so dark that I could not see the means of exit; and, as I wandered round, I heard another specimen of their civil behaviour amongst each other. At first the young man appeared about to befriend me. “I’ll go with him as far as the park,” he said. “You’ll go with him to hell!” exclaimed his master, or whatever relation he bore. “And who is to look after the horses, eh?”  “A man’s life is of more consequence than one evening’s neglect of the horses: somebody must go,” murmured Mrs. Heathcliff, more kindly than I expected. “Not at your command!” retorted Hareton. “If you set store on him, you’d better be quiet.”  “Then I hope his ghost will haunt you; and I hope Mr. Heathcliff will never get another tenant till the Grange is a ruin,” she answered, sharply. “Hearken, hearken, shoo’s cursing on ’em!” muttered Joseph, towards whom I had been steering. He sat within earshot, milking the cows by the light of a lantern, which I seized unceremoniously, and, calling out that I would send it back on the morrow, rushed to the nearest postern. “Maister, maister, he’s staling t’ lanthern!” shouted the ancient, pursuing my retreat. “Hey, Gnasher! Hey, dog! Hey Wolf, holld him, holld him!”  On opening the little door, two hairy monsters flew at my throat, bearing me down, and extinguishing the light; while a mingled guffaw from Heathcliff and Hareton put the copestone on my rage and humiliation. Fortunately, the beasts seemed more bent on stretching their paws, and yawning, and flourishing their tails, than devouring me alive; but they would suffer no resurrection, and I was forced to lie till their malignant masters pleased to deliver me: then, hatless and trembling with wrath, I ordered the miscreants to let me out—on their peril to keep me one minute longer—with several incoherent threats of retaliation that, in their indefinite depth of virulency, smacked of King Lear. The vehemence of my agitation brought on a copious bleeding at the nose, and still Heathcliff laughed, and still I scolded. I don’t know what would have concluded the scene, had there not been one person at hand rather more rational than myself, and more benevolent than my entertainer. This was Zillah, the stout housewife; who at length issued forth to inquire into the nature of the uproar. She thought that some of them had been laying violent hands on me; and, not daring to attack her master, she turned her vocal artillery against the younger scoundrel. “Well, Mr. Earnshaw,” she cried, “I wonder what you’ll have agait next? Are we going to murder folk on our very door-stones? I see this house will never do for me—look at t’ poor lad, he’s fair choking! Wisht, wisht; you mun’n’t go on so. Come in, and I’ll cure that: there now, hold ye still.”  With these words she suddenly splashed a pint of icy water down my neck, and pulled me into the kitchen. Mr. Heathcliff followed, his accidental merriment expiring quickly in his habitual moroseness. I was sick exceedingly, and dizzy, and faint; and thus compelled perforce to accept lodgings under his roof. He told Zillah to give me a glass of brandy, and then passed on to the inner room; while she condoled with me on my sorry predicament, and having obeyed his orders, whereby I was somewhat revived, ushered me to bed. CHAPTER III   While leading the way upstairs, she recommended that I should hide the candle, and not make a noise; for her master had an odd notion about the chamber she would put me in, and never let anybody lodge there willingly. I asked the reason. She did not know, she answered: she had only lived there a year or two; and they had so many queer goings on, she could not begin to be curious. Too stupefied to be curious myself, I fastened my door and glanced round for the bed. The whole furniture consisted of a chair, a clothes-press, and a large oak case, with squares cut out near the top resembling coach windows."
2969,"(CNN)A Florida judge on Monday blocked the release of certain records related to the death investigation of actor and comedian Bob Saget. According to court minutes obtained by CNN affiliate WKMG, Ninth Judicial Circuit Judge Vincent Chiu granted the Saget family's petition for the permanent injuction.    The judge's decision came nearly a month after Saget's family filed a lawsuit to block the release of some records, citing privacy concerns, as CNN previously reported. ""The entire Saget family is grateful that the Judge granted their request for an injunction to preserve Bob's dignity, as well as their privacy rights, especially after suffering this unexpected and tragic loss. We are pleased this issue has been resolved, and the healing process can continue to move forward.  All of the prayers and well wishes continuously extended to the family are beyond appreciated,"" Saget family attorney Brian Bieber said in a statement to CNN.Saget, 65, was found dead in his hotel room in Orlando, Florida, in January. The Orange County Medical Examiner's Office determined that his death was accidental, most likely due to him falling backward and striking his head.Read MoreOn Monday, a source familiar with the investigation told CNN The Orange County, Fla., Sheriff's Department completed its investigation into Saget's death and issued a final report on the matter. The report's findings are consistent with the medical examiner's initial ruling that Saget's death was accidental in nature, according to the source, who is not authorized to speak publicly about the matterThe document is subject to the court order barring the release of any new information about the comedian's death""There are no surprises in the report,"" the source said.Saget's widow Kelly Rizzo and her three daughters last month filed a lawsuit against Orange County's sheriff and the medical examiner's office, requesting that some investigation records related to the death be exempt from being revealed publicly because of their graphic nature in how they portray the late actor.""In the process of these investigations, Defendants created records which include photographs, video recordings, audio recordings, statutorily protected autopsy information, and all other statutorily protected information,"" the lawsuit stated. ""Upon information and belief, some of these Records graphically depict Mr. Saget, his likeness or features, or parts of him, and were made by Defendants during Defendants' investigations.""The family argues in the lawsuit that the release of this information -- whether through a public records request or any other avenue -- would cause them to ""suffer irreparable harm in the form of extreme mental pain, anguish, and emotional distress.""CNN's Amy Simonson, Aya Elamroussi, Tina Burnside and Kate Conerlv contributed to this report."
1422,"Miss Darcy, on her brother’s entrance, exerted herself much more to talk; and Elizabeth saw that he was anxious for his sister and herself to get acquainted, and forwarded, as much as possible, every attempt at conversation on either side. Miss Bingley saw all this likewise; and, in the imprudence of anger, took the first opportunity of saying, with sneering civility,--  “Pray, Miss Eliza, are not the ----shire militia removed from Meryton? They must be a great loss to _your_ family.”  In Darcy’s presence she dared not mention Wickham’s name: but Elizabeth instantly comprehended that he was uppermost in her thoughts; and the various recollections connected with him gave her a moment’s distress; but, exerting herself vigorously to repel the ill-natured attack, she presently answered the question in a tolerably disengaged tone. While she spoke, an involuntary glance showed her Darcy with a heightened complexion, earnestly looking at her, and his sister overcome with confusion, and unable to lift up her eyes. Had Miss Bingley known what pain she was then giving her beloved friend, she undoubtedly would have refrained from the hint; but she had merely intended to discompose Elizabeth, by bringing forward the idea of a man to whom she believed her partial, to make her betray a sensibility which might injure her in Darcy’s opinion, and, perhaps, to remind the latter of all the follies and absurdities by which some part of her family were connected with that corps. Not a syllable had ever reached her of Miss Darcy’s meditated elopement. To no creature had it been revealed, where secrecy was possible, except to Elizabeth; and from all Bingley’s connections her brother was particularly anxious to conceal it, from that very wish which Elizabeth had long ago attributed to him, of their becoming hereafter her own. He had certainly formed such a plan; and without meaning that it should affect his endeavour to separate him from Miss Bennet, it is probable that it might add something to his lively concern for the welfare of his friend. Elizabeth’s collected behaviour, however, soon quieted his emotion; and as Miss Bingley, vexed and disappointed, dared not approach nearer to Wickham, Georgiana also recovered in time, though not enough to be able to speak any more. Her brother, whose eye she feared to meet, scarcely recollected her interest in the affair; and the very circumstance which had been designed to turn his thoughts from Elizabeth, seemed to have fixed them on her more and more cheerfully. Their visit did not continue long after the question and answer above mentioned; and while Mr. Darcy was attending them to their carriage, Miss Bingley was venting her feelings in criticisms on Elizabeth’s person, behaviour, and dress. But Georgiana would not join her. Her brother’s recommendation was enough to insure her favour: his judgment could not err; and he had spoken in such terms of Elizabeth, as to leave Georgiana without the power of finding her otherwise than lovely and amiable. When Darcy returned to the saloon, Miss Bingley could not help repeating to him some part of what she had been saying to his sister. “How very ill Eliza Bennet looks this morning, Mr. Darcy,” she cried: “I never in my life saw anyone so much altered as she is since the winter. She is grown so brown and coarse! Louisa and I were agreeing that we should not have known her again.”  However little Mr. Darcy might have liked such an address, he contented himself with coolly replying, that he perceived no other alteration than her being rather tanned,--no miraculous consequence of travelling in the summer. “For my own part,” she rejoined, “I must confess that I never could see any beauty in her. Her face is too thin; her complexion has no brilliancy; and her features are not at all handsome. Her nose wants character; there is nothing marked in its lines. Her teeth are tolerable, but not out of the common way; and as for her eyes, which have sometimes been called so fine, I never could perceive anything extraordinary in them. They have a sharp, shrewish look, which I do not like at all; and in her air altogether, there is a self-sufficiency without fashion, which is intolerable.”  Persuaded as Miss Bingley was that Darcy admired Elizabeth, this was not the best method of recommending herself; but angry people are not always wise; and in seeing him at last look somewhat nettled, she had all the success she expected."
2338,"(CNN)Britain's Prince Philip was transferred to the King Edward VII private hospital in London on Friday morning, following a ""successful"" heart procedure on Thursday, Buckingham Palace said in a statement.The move is the second in less than a week for the Duke of Edinburgh, the 99-year-old husband of Queen Elizabeth II. He was transferred to St. Bartholomew's Hospital, also in London, on Monday for continued treatment of an infection and what the Palace said would be testing and observation for a pre-existing heart condition. On Thursday, the palace said he had undergone a heart procedure there.""Following The Duke of Edinburgh's successful procedure at St Bartholomew's Hospital on Wednesday, His Royal Highness has been transferred to King Edward VII's Hospital this morning,"" Friday's statement read. ""The Duke is expected to remain in hospital for continuing treatment for a number of days.""Read MorePhilip was first admitted to King Edward VII Hospital on February 16 ""after feeling unwell."" The Palace later confirmed he was being treated for an infection."
971,"I am not so stupid... though, of course, there is fighting... there won’t be later, but at present there is... confound it! How muddled one gets with you! It’s not on that account that I am not going. I am not going on principle, not to take part in the revolting convention of memorial dinners, that’s why! Though, of course, one might go to laugh at it.... I am sorry there won’t be any priests at it. I should certainly go if there were.”  “Then you would sit down at another man’s table and insult it and those who invited you. Eh?”  “Certainly not insult, but protest. I should do it with a good object. I might indirectly assist the cause of enlightenment and propaganda. It’s a duty of every man to work for enlightenment and propaganda and the more harshly, perhaps, the better. I might drop a seed, an idea.... And something might grow up from that seed. How should I be insulting them? They might be offended at first, but afterwards they’d see I’d done them a service. You know, Terebyeva (who is in the community now) was blamed because when she left her family and... devoted... herself, she wrote to her father and mother that she wouldn’t go on living conventionally and was entering on a free marriage and it was said that that was too harsh, that she might have spared them and have written more kindly. I think that’s all nonsense and there’s no need of softness; on the contrary, what’s wanted is protest. Varents had been married seven years, she abandoned her two children, she told her husband straight out in a letter: ‘I have realised that I cannot be happy with you. I can never forgive you that you have deceived me by concealing from me that there is another organisation of society by means of the communities. I have only lately learned it from a great-hearted man to whom I have given myself and with whom I am establishing a community. I speak plainly because I consider it dishonest to deceive you. Do as you think best. Do not hope to get me back, you are too late. I hope you will be happy.’ That’s how letters like that ought to be written!”  “Is that Terebyeva the one you said had made a third free marriage?”  “No, it’s only the second, really! But what if it were the fourth, what if it were the fifteenth, that’s all nonsense! And if ever I regretted the death of my father and mother, it is now, and I sometimes think if my parents were living what a protest I would have aimed at them! I would have done something on purpose... I would have shown them! I would have astonished them! I am really sorry there is no one!”  “To surprise! He-he! Well, be that as you will,” Pyotr Petrovitch interrupted, “but tell me this; do you know the dead man’s daughter, the delicate-looking little thing? It’s true what they say about her, isn’t it?”  “What of it? I think, that is, it is my own personal conviction that this is the normal condition of women. Why not? I mean, _distinguons_. In our present society it is not altogether normal, because it is compulsory, but in the future society it will be perfectly normal, because it will be voluntary. Even as it is, she was quite right: she was suffering and that was her asset, so to speak, her capital which she had a perfect right to dispose of. Of course, in the future society there will be no need of assets, but her part will have another significance, rational and in harmony with her environment. As to Sofya Semyonovna personally, I regard her action as a vigorous protest against the organisation of society, and I respect her deeply for it; I rejoice indeed when I look at her!”  “I was told that you got her turned out of these lodgings.”  Lebeziatnikov was enraged. “That’s another slander,” he yelled. “It was not so at all! That was all Katerina Ivanovna’s invention, for she did not understand! And I never made love to Sofya Semyonovna! I was simply developing her, entirely disinterestedly, trying to rouse her to protest.... All I wanted was her protest and Sofya Semyonovna could not have remained here anyway!”  “Have you asked her to join your community?”  “You keep on laughing and very inappropriately, allow me to tell you."
3917,"Failure is what nobody wish for, but it could occur secondarily to an unsuccessful attempt towards ones goal, for various reasons. I am in the view that, failure is not a proof of lack of desire, rather it is more to do with improper techniques, less allocation of time and lack of proper attitude.
It is the general view that, ultimate success in any field is taught through the failures in life. One can be subjected to multiple failures due to lack of ability to develop essential skill set, also known as techniques, that would be essential to achieve a certain goal. One classic example is Thomas Alwa Eddison, the great inventor of all time, who went through nearly 100 unsucessfull experiments, before inventing the light bulb. He was brave enough to accept the failure experiments had taught him 100 different impossible ways not to discover the light bulb.
On the other hand, time plays one of the most crucial factors in obtaining a goal/success. By this I meant, the time that is allocated towards full filling tasks that are directed towards preparing for the goal. The little time is spent during the preparation, the further away the goal felt like. For an instance, one cannot expected to win a marothon with just one day preparation.Similarly, attitude plays by far the most striking part of the success. This is simple as, one cannot dream of becoming a good physician, having shown no interest in paying attention to people and their health related complaints.
In a nut shell, failure is not a proof for inadequate desire in fact, failure is due to improper practices of techniques,failure of managing time in preparing and attitudes that fires the drive."
